ID,duration,wav,semantics,transcript
ef9927ec-e521-3f6f-a6a5-bdfc8d786544,3.6884375,./data/newmock/Philadelphia_sync/ef9927ec-e521-3f6f-a6a5-bdfc8d786544/ef9927ec-e521-3f6f-a6a5-bdfc8d786544.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'philadelphia'}]},RAIN IN PHILADELPHIA NEXT TUESDAY FROM FOUR A.M. TO TEN P
87ee5229-69a7-3bb5-9947-7d4ae24a41c4,4.0116875,./data/Reminder/87ee5229-69a7-3bb5-9947-7d4ae24a41c4/87ee5229-69a7-3bb5-9947-7d4ae24a41c4.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call the florist'}]}, call the florist when do you want to be reminde
f9436fa7-348a-3859-ab29-beaca89398c4,2.3093125,./data/Navigation/cleaned_navi/50sync/f9436fa7-348a-3859-ab29-beaca89398c4/f9436fa7-348a-3859-ab29-beaca89398c4.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'westonhill drive'}]}, 21 westonhill drive for a half a mil
4fdf88be-3d52-33ea-85fd-6113407d8fff,4.324875,./data/Reminder/4fdf88be-3d52-33ea-85fd-6113407d8fff/4fdf88be-3d52-33ea-85fd-6113407d8fff.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'go pick up my brother'}]}, my brother when do you want to be reminde
500267c2-62e9-38a2-94e9-a543f453bd6a,3.544625,./data/newmock/Lincoln_sync/500267c2-62e9-38a2-94e9-a543f453bd6a/500267c2-62e9-38a2-94e9-a543f453bd6a.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'lincoln'}]},THE HUMIDITY TODAY IN LINCOLN IS PREDICTED TO BE FIFTY SEVEN PERCEN
851ea584-cb42-3953-b5d4-1df4737cfab30,4.691,./data/ny_navi/851ea584-cb42-3953-b5d4-1df4737cfab3/851ea584-cb42-3953-b5d4-1df4737cfab3.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'new york twenty-five a east'}| {'type': 'road'| 'filler': 'ed koch queensboro bridge'}]}, GOD BLESS OZZY NEW YORK 25A EAST ED KOCH QUEENSBORO BRIDGE LOWER ROADWA
9e61197e-51a5-3056-918b-685fbcd79858,2.5326875,./data/Reminder/9e61197e-51a5-3056-918b-685fbcd79858/9e61197e-51a5-3056-918b-685fbcd79858.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'tomorrow at seven am'}]}, sure i'll remind you tomorrow at 7 a.m
998b10a8-03e7-309c-a4ee-2322880e3ae4,6.446125,./data/newmock/LasVegas_sync/998b10a8-03e7-309c-a4ee-2322880e3ae4/998b10a8-03e7-309c-a4ee-2322880e3ae4.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'las vegas'}]},IT WON'T RAIN TUESDAY IN LAS VEGAS IT'LL BE MOSTLY SUNNY WITH A HIGH OF NINETY TWO AND A LOW OF SIXTY NIN
0ca9aa3c-c736-38ab-96f3-755d964364e0,2.7518125,./data/Navigation/cleaned_navi/241sync/0ca9aa3c-c736-38ab-96f3-755d964364e0/0ca9aa3c-c736-38ab-96f3-755d964364e0.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'la jolla boulevard'}]}, in a quarter mile turn left onto la jolla boulevar
e23e6cae-ae52-34d3-9d89-2a9fbd787fb5,2.8125,./data/newmock/GrandRapids_sync/e23e6cae-ae52-34d3-9d89-2a9fbd787fb5/e23e6cae-ae52-34d3-9d89-2a9fbd787fb5.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'grand rapids'}]},YES RAIN IS EXPECTED ON SUNDAY IN GRAND RAPID
9ce6790e-d1d1-34ad-b49d-55178a3a0fd10,1.754625,./data/ny_navi/9ce6790e-d1d1-34ad-b49d-55178a3a0fd1/9ce6790e-d1d1-34ad-b49d-55178a3a0fd1.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'madison avenue'}]}, I'M LAUGHING ON THE MADISON AVENU
03e4871d-8eb8-3ca5-9957-aff4e85ee189,8.515625,./data/newmock/Yonkers_sync/03e4871d-8eb8-3ca5-9957-aff4e85ee189/03e4871d-8eb8-3ca5-9957-aff4e85ee189.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'yonkers'}]},TODAY AND TOMORROW IN YONKERS IT'LL BE CLOUDY HIGHS WILL BE IN THE MID TWENTYS TODAY THEN D'ANGELO THIRTY TOMORROW ROSE WILL BE IN THE LOW TEEN
de7d2764-31fa-36b7-8f63-441a8b7cdb20,3.5963125,./data/newmock/Birmingham_sync/de7d2764-31fa-36b7-8f63-441a8b7cdb20/de7d2764-31fa-36b7-8f63-441a8b7cdb20.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'birmingham'}]},TEMPERATURE TONIGHT IN BIRMINGHAM IS PREDICTED TO BE TWENTY THREE DEGREE
9908476f-8dac-3e9a-baff-2aa506af3461,3.8365625,./data/newmock/OklahomaCity_sync/9908476f-8dac-3e9a-baff-2aa506af3461/9908476f-8dac-3e9a-baff-2aa506af3461.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'oklahoma city'}]},THURSDAY IN OKLAHOMA CITY YOU CAN EXPECT A LOW OF FIFTY FOUR DEGREE
a9e81be8-6966-3f07-81ea-c4f9da665951,5.2004375,./data/newmock/Orlando_sync/a9e81be8-6966-3f07-81ea-c4f9da665951/a9e81be8-6966-3f07-81ea-c4f9da665951.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'orlando'}]},NO IT WON'T BE COLD TOMORROW IN ORLANDO EXPECT A HIGH OF THIRTY THREE AND A LOW OF EIGHTEE
2c89acbe-352b-3826-b164-23f477d7e439,4.961,./data/cleantime/2c89acbe-352b-3826-b164-23f477d7e439/2c89acbe-352b-3826-b164-23f477d7e439.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'richmond'}]},TIME IN RICHMOND VIRGINIA UNITED STATES IS 3:25 A.M
ac4359ce-2b31-3667-b11b-32cb73b6b3d00,3.541375,./data/ny_navi/ac4359ce-2b31-3667-b11b-32cb73b6b3d0/ac4359ce-2b31-3667-b11b-32cb73b6b3d0.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'i ninety-five south'}]}, KEEP RIGHT AT THE FORK TO CONTINUE ON I-95 LOWER-LEVEL SOUT
7e43ecbd-0bd6-3742-afc4-3106d6658742,6.1951875,./data/newmock/Memphis_sync/7e43ecbd-0bd6-3742-afc4-3106d6658742/7e43ecbd-0bd6-3742-afc4-3106d6658742.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'memphis'}]},IT WON'T RAIN TOMORROW IN MEMPHIS IT'LL BE MOSTLY SUNNY WITH A HIGH OF SEVENTY FOUR AND A LOW OF FIFTY ON
00291953-189a-3a66-8eb7-07ed39078088,3.5193125,./data/newmock/Washington_sync/00291953-189a-3a66-8eb7-07ed39078088/00291953-189a-3a66-8eb7-07ed39078088.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'washington'}]},IN WASHINGTON TOMORROW MORNING IT'LL BE FIFTY FOUR DEGREES AND SUNN
7dfdd855-7f2c-3095-b4b6-0712e4b233d5,4.837,./data/cleantime/7dfdd855-7f2c-3095-b4b6-0712e4b233d5/7dfdd855-7f2c-3095-b4b6-0712e4b233d5.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'plano'}]},TIME IN PLANO TEXAS UNITED STATES IS 3:14 A.M
cfe5ef55-cfd3-3d2d-b696-ee23640cf0d1,3.560125,./data/Navigation/cleaned_navi/235sync/cfe5ef55-cfd3-3d2d-b696-ee23640cf0d1/cfe5ef55-cfd3-3d2d-b696-ee23640cf0d1.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'vicar street'}| {'type': 'intent'| 'filler': 'destination'}]}, slight left onto vicar street then your destination will be on the lef
a64cf814-9200-3e9b-9cdf-b6cd19963b5e,6.4754375,./data/newmock/ColoradoSprings_sync/a64cf814-9200-3e9b-9cdf-b6cd19963b5e/a64cf814-9200-3e9b-9cdf-b6cd19963b5e.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'colorado springs'}]},TOMORROW THROUGH SATURDAY IN COLORADO SPRINGS STILL BE THUNDERSTORMS WITH HIGHS IN THE UPPER SIXTYS AND LOWS IN THE MID FORTY
ba36a3d5-4378-3761-83e4-2d6db961e99b,3.690875,./data/newmock/Jacksonville_sync/ba36a3d5-4378-3761-83e4-2d6db961e99b/ba36a3d5-4378-3761-83e4-2d6db961e99b.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'jacksonville'}]},YESTERDAY IN JACKSONVILLE FOUR IN OF RAI
2086ff65-cd64-348a-85ff-89d5f2880c0d,4.2421875,./data/newmock/Seattle_sync/2086ff65-cd64-348a-85ff-89d5f2880c0d/2086ff65-cd64-348a-85ff-89d5f2880c0d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'seattle'}]},TODAY IN SEATTLE THE WIND IS EXPECTED TO COME FROM THE NORTH AT ELEVEN MILES PER HOU
97d43dea-a0a8-305b-a29c-836821baa474,5.7275625,./data/newmock/Orlando_sync/97d43dea-a0a8-305b-a29c-836821baa474/97d43dea-a0a8-305b-a29c-836821baa474.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'orlando'}]},IT WON'T RAIN TUESDAY IN ORLANDO IT'LL BE SUNNY WITH A HIGH OF THIRTY THREE AND A LOW OF NINETEE
7e444e0b-2d45-3321-9cbc-6dbcf55a7296,7.7329375,./data/newmock/Irving_sync/7e444e0b-2d45-3321-9cbc-6dbcf55a7296/7e444e0b-2d45-3321-9cbc-6dbcf55a7296.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},NO THE SUN IS NOT FORECAST TO BE OUT IN IRVING FRIDAY IT'LL BE PARTLY CLOUDY WITH A HIGH OF TWENTY NINE AND A LOW OF TWENTY TW
5e354f25-2c0f-3d0e-ac1c-a94e5955cfb5,3.845,./data/cleansun/5e354f25-2c0f-3d0e-ac1c-a94e5955cfb5/5e354f25-2c0f-3d0e-ac1c-a94e5955cfb5.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'nashville'}]},NASHVILLE TOMORRO
c17d2595-5f21-36f3-bec9-05342e030967,2.238,./data/newmock/Honolulu_sync/c17d2595-5f21-36f3-bec9-05342e030967/c17d2595-5f21-36f3-bec9-05342e030967.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'honolulu'}]},YESTERDAY IN HONOLULU IT DIDN'T RAI
174910d9-72d7-375f-a1f8-58de80046b4e,4.5610625,./data/Navigation/cleaned_navi/179sync/174910d9-72d7-375f-a1f8-58de80046b4e/174910d9-72d7-375f-a1f8-58de80046b4e.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'sorrento valley boulevard'}]}, in 1000 feet use the left two lanes to turn left onto sorrento valley boulevar
0c7ae596-d40a-34ec-ab2f-2dae05f98363,3.713,./data/newmock/Winston-Salem_sync/0c7ae596-d40a-34ec-ab2f-2dae05f98363/0c7ae596-d40a-34ec-ab2f-2dae05f98363.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'winston salem'}]},WINSTON SALEM TONIGHT EXPECT A TEMPERATURE OF SEVENTEEN DEGREE
f9cad3b1-8725-3b2a-a0d7-838f67cef0df,1.803375,./data/newmock/Glendale_sync/f9cad3b1-8725-3b2a-a0d7-838f67cef0df/f9cad3b1-8725-3b2a-a0d7-838f67cef0df.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'glendale'}]},HERE'S THE FORECAST FOR GLENDAL
0a65fb60-064d-3e05-a14e-3153f00fe04b,4.589,./data/cleantime/0a65fb60-064d-3e05-a14e-3153f00fe04b/0a65fb60-064d-3e05-a14e-3153f00fe04b.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'atlanta'}]},TIME IN ATLANTA GEORGIA UNITED STATES IS 5:31 A.M
63918a8d-3f56-3f4a-b352-7ea606f41f82,5.114625,./data/Reminder/63918a8d-3f56-3f4a-b352-7ea606f41f82/63918a8d-3f56-3f4a-b352-7ea606f41f82.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'at two'}]}, sure i'll remind you at
d8f42f19-d112-3d0c-86ee-87ef8091d114,5.845375,./data/newmock/Irvine_sync/d8f42f19-d112-3d0c-86ee-87ef8091d114/d8f42f19-d112-3d0c-86ee-87ef8091d114.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irvine'}]},NO IT WON'T SNOW IN IRVINE TOMORROW IT'LL BE SUNNY WITH A HIGH OF TWENTY EIGHT AND A LOW OF SIXTEE
39bcd718-ca52-365d-90ed-5033463babc40,3.925875,./data/ny_navi/39bcd718-ca52-365d-90ed-5033463babc4/39bcd718-ca52-365d-90ed-5033463babc4.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'new york twenty-five'}| {'type': 'road'| 'filler': 'queens boulevard'}]}, IN A QUARTER MILE TURN RIGHT ONTO NEW YORK 25 SERVICE QUEENS BOULEVAR
0d956695-2088-3d8d-a375-8b705b5dca7e,5.465625,./data/newmock/Toledo_sync/0d956695-2088-3d8d-a375-8b705b5dca7e/0d956695-2088-3d8d-a375-8b705b5dca7e.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'toledo'}]},NO IT WON'T BE WINDY IN TOLEDO TOMORROW SIX KILOMETERS PER HOUR WINDS WILL BLOW FROM THE EAS
fe3f7176-5eef-3cdd-97b8-8c6d352b8c90,3.6826875,./data/newmock/Jacksonville_sync/fe3f7176-5eef-3cdd-97b8-8c6d352b8c90/fe3f7176-5eef-3cdd-97b8-8c6d352b8c90.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'jacksonville'}]},JACKSONVILLE TODAY YOU CAN EXPECT A LOW OF SIXTY THREE DEGREE
a9bce824-d362-32ae-a58b-7b430cf63bb3,4.713,./data/cleantime/a9bce824-d362-32ae-a58b-7b430cf63bb3/a9bce824-d362-32ae-a58b-7b430cf63bb3.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'chula vista'}]},TIME IN CHULA VISTA CALIFORNIA IS 11:30 P.M
918be082-b7fc-3ac7-834c-de18a9066053,3.721,./data/cleansun/918be082-b7fc-3ac7-834c-de18a9066053/918be082-b7fc-3ac7-834c-de18a9066053.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'mesa'}]},SUNRISE IS AT 6:55 A.M
83140ea6-421c-3f46-ad8a-ab967cad6a10,3.480875,./data/newmock/SantaAna_sync/83140ea6-421c-3f46-ad8a-ab967cad6a10/83140ea6-421c-3f46-ad8a-ab967cad6a10.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'santa ana'}]},THIS MORNING IN SANTA ANA THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
073bbfbf-50fb-36b4-b4e8-33710c263b8a,3.5131875,./data/Navigation/cleaned_navi/245sync/073bbfbf-50fb-36b4-b4e8-33710c263b8a/073bbfbf-50fb-36b4-b4e8-33710c263b8a.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'barnes canyon road'}]}, is the second from the left lane to turn left onto barnes canyon roa
f9ed4c08-9f1b-382d-a96b-f8312c4000ef,8.9570625,./data/Reminder/f9ed4c08-9f1b-382d-a96b-f8312c4000ef/f9ed4c08-9f1b-382d-a96b-f8312c4000ef.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'tomorrow at eight pm'}]}, i'll remind you tomorrow at 8 p.m
39f514f7-8d14-302c-a490-31601a8ef3f4,7.318,./data/cleanair/39f514f7-8d14-302c-a490-31601a8ef3f4/39f514f7-8d14-302c-a490-31601a8ef3f4.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'fort wayne'}]},ACCORDING TO PURPLE ARE THE AIR QUALITY NEAR THE CENTER OF FORT WAYNE IS GOOD WITH AN INDEX RANGING FROM 13 TO 3
1198742f-8794-391a-98e2-1a22996729c6,3.873375,./data/newmock/CulverCity_sync/1198742f-8794-391a-98e2-1a22996729c6/1198742f-8794-391a-98e2-1a22996729c6.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'culver city'}]},WELL THERE'S NO WIND CHILL IN CULVER CITY RIGHT NOW IT FEELS LIKE SIXTY THRE
a40f673f-99b1-39a0-9cb9-1ef6aab2e33c,4.6253125,./data/newmock/CulverCity_sync/a40f673f-99b1-39a0-9cb9-1ef6aab2e33c/a40f673f-99b1-39a0-9cb9-1ef6aab2e33c.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'culver city'}]},PROBABLY NOT THIS AFTERNOON IN CULVER CITY THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
23765a54-efad-33b9-ba35-f046d6678653,6.776125,./data/newmock/JerseyCity_sync/23765a54-efad-33b9-ba35-f046d6678653/23765a54-efad-33b9-ba35-f046d6678653.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'jersey city'}]},WON'T BE SUNNY FRIDAY IN JERSEY CITY IT'LL BE PARTLY CLOUDY WITH A HIGH OF TWENTY FOUR AND A LOW OF SEVENTEE
ab6936d3-cf61-3725-b85d-46dda5be55a0,3.475875,./data/Reminder/ab6936d3-cf61-3725-b85d-46dda5be55a0/ab6936d3-cf61-3725-b85d-46dda5be55a0.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'get gas on the way home'}]}, get gas on the way home when do you want to be reminde
92e24362-b5ea-3f6f-a1b0-cba65557a866,3.9035625,./data/Reminder/92e24362-b5ea-3f6f-a1b0-cba65557a866/92e24362-b5ea-3f6f-a1b0-cba65557a866.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'bake brownies'}]}, brownies when do you want to be reminde
8e63f846-e82e-324c-bc6c-15a73d5ce03f,5.9783125,./data/newmock/Frisco_sync/8e63f846-e82e-324c-bc6c-15a73d5ce03f/8e63f846-e82e-324c-bc6c-15a73d5ce03f.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'frisco'}]},IT'S LIKELY TONIGHT IN FRISCO THERE'S A GOOD CHANCE OF RAIN STARTING AT ABOUT NINE PM AND CONTINUING THROUGH THE NIGH
d8103a2c-9cff-37d2-81dc-489c40d600be,2.5796875,./data/Reminder/d8103a2c-9cff-37d2-81dc-489c40d600be/d8103a2c-9cff-37d2-81dc-489c40d600be.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on monday at two pm'}]}, all right i'll remind you on monday at 2 p.m
88711b11-4597-327d-90a9-615dedccc60b,3.85425,./data/Reminder/88711b11-4597-327d-90a9-615dedccc60b/88711b11-4597-327d-90a9-615dedccc60b.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'pick up joanie on my way to work'}]}, when do you want to be reminde
b1b691e7-d319-3753-ba24-4c2c7076666b,2.676375,./data/Reminder/b1b691e7-d319-3753-ba24-4c2c7076666b/b1b691e7-d319-3753-ba24-4c2c7076666b.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on friday at seven am'}]}, all right i'll remind you on friday at 7 a.m
d0c8783b-c21f-3a51-8cbf-80b1977c39dd,3.2134375,./data/Navigation/cleaned_navi/76sync/d0c8783b-c21f-3a51-8cbf-80b1977c39dd/d0c8783b-c21f-3a51-8cbf-80b1977c39dd.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'clairemont mesa boulevard'}]}, in 500 feet turn left onto clairemont mesa boulevard turn lef
455f2870-2cbc-39f4-a1a4-1891579273e7,7.194,./data/cleanstock/455f2870-2cbc-39f4-a1a4-1891579273e7/455f2870-2cbc-39f4-a1a4-1891579273e7.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'alibaba group'}]},ALIBABA GROUP HOLDING LIMITED ARE CLOSED UP 7.1% ON FRIDAY AT *69.8
51b1fb2f-1c62-3d2b-bb13-8b76a6e816b2,2.4331875,./data/Navigation/cleaned_navi/32sync/51b1fb2f-1c62-3d2b-bb13-8b76a6e816b2/51b1fb2f-1c62-3d2b-bb13-8b76a6e816b2.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'via capri'}]}, in a quarter mile turn right onto via capr
7edec0e9-4882-3a30-92df-633e9f944443,6.821,./data/cleanstock/7edec0e9-4882-3a30-92df-633e9f944443/7edec0e9-4882-3a30-92df-633e9f944443.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'berkshire hathaway'}]},BERKSHIRE HATHAWAY IN CLASS BE CLOSED DOWN 1.4% YESTERDAY AT *288.6
01b5aa03-2193-3ca1-8d54-991b19fed74d,4.2414375,./data/Reminder/01b5aa03-2193-3ca1-8d54-991b19fed74d/01b5aa03-2193-3ca1-8d54-991b19fed74d.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'take chicken out the oven'}]}, take chicken out the oven when do you want to be reminde
b4848ba5-a31c-3fab-b4ab-c45743933ece,4.36,./data/newmock/VirginiaBeach_sync/b4848ba5-a31c-3fab-b4ab-c45743933ece/b4848ba5-a31c-3fab-b4ab-c45743933ece.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'virginia beach'}]},TODAY IN VIRGINIA BEACH EXPECTING A HIGH OF SEVENTY TWO AND A LOW OF FORTY SI
2d89cefe-4842-3b12-a0fc-543441caff450,4.0136875,./data/ny_navi/2d89cefe-4842-3b12-a0fc-543441caff45/2d89cefe-4842-3b12-a0fc-543441caff45.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'east one hundred and one street'}| {'type': 'intent'| 'filler': 'destination'}]}, TURN LEFT ONTO EAST 101ST STREET THEN YOUR DESTINATION WILL BE ON THE LEF
7966feb4-bd50-3133-8c9b-200a6c2af795,3.342625,./data/newmock/ElPaso_sync/7966feb4-bd50-3133-8c9b-200a6c2af795/7966feb4-bd50-3133-8c9b-200a6c2af795.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'el paso'}]},A NIGHT IN EL PASO EXPECT A TEMPERATURE OF SEVENTY DEGREE
6ee03213-755a-3a8c-bf35-f5b4916b594c,3.9495,./data/newmock/Seattle_sync/6ee03213-755a-3a8c-bf35-f5b4916b594c/6ee03213-755a-3a8c-bf35-f5b4916b594c.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'seattle'}]},YESTERDAY IN SEATTLE THERE WAS A HIGH OF SIXTY SEVEN AND A LOW OF FIFTY TW
49172d48-eacd-3198-ba73-5b516c75cbb4,2.082875,./data/Reminder/49172d48-eacd-3198-ba73-5b516c75cbb4/49172d48-eacd-3198-ba73-5b516c75cbb4.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on saturday'}]}, i'll remind you on saturda
fd3691b8-bf1c-3c22-bde1-e2ee1128b8e0,2.4473125,./data/Navigation/cleaned_navi/230sync/fd3691b8-bf1c-3c22-bde1-e2ee1128b8e0/fd3691b8-bf1c-3c22-bde1-e2ee1128b8e0.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'intent'| 'filler': 'destination'}]}, god bless daniel arrived at your destinatio
62681783-035b-3a5d-95fc-e672af8d6b80,3.44225,./data/newmock/Honolulu_sync/62681783-035b-3a5d-95fc-e672af8d6b80/62681783-035b-3a5d-95fc-e672af8d6b80.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'honolulu'}]},TONIGHT IN HONOLULU EXPECT A TEMPERATURE OF TWENTY THREE DEGREE
b6b16608-4ac9-3419-b46e-020f69cb53990,2.8798125,./data/ny_navi/b6b16608-4ac9-3419-b46e-020f69cb5399/b6b16608-4ac9-3419-b46e-020f69cb5399.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'thirty-five street exit'}]}, AND THE LEFT TWO LANES TO TAKE THE 35TH STREET EXI
006d383a-5fba-380d-9b40-f46658ef3e08,3.9078125,./data/Reminder/006d383a-5fba-380d-9b40-f46658ef3e08/006d383a-5fba-380d-9b40-f46658ef3e08.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'pick up joanie on my way to work'}]}, okay pick up joni on my way to work when do you want to be reminde
fa03263c-50bb-32d3-9d35-ea32e7515f95,6.0391875,./data/newmock/JerseyCity_sync/fa03263c-50bb-32d3-9d35-ea32e7515f95/fa03263c-50bb-32d3-9d35-ea32e7515f95.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'jersey city'}]},NO IT WON'T BE WINDY TOMORROW IN JERSEY CITY THEY'LL BE FOURTEEN KM PER HOUR WINDS COMING FROM THE WES
70387528-2be6-3f9c-811b-2ea06b8e9f9b,4.146375,./data/Navigation/cleaned_navi/6sync/70387528-2be6-3f9c-811b-2ea06b8e9f9b/70387528-2be6-3f9c-811b-2ea06b8e9f9b.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take the next left'}| {'type': 'road'| 'filler': 'palomar avenue'}| {'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'la jolla boulevard'}]}, take the next left on the palomar avenue then turn right onto la jolla boulevar
d3d61f4b-6ffd-36da-a13a-bd02fe454f28,5.6998125,./data/newmock/Chandler_sync/d3d61f4b-6ffd-36da-a13a-bd02fe454f28/d3d61f4b-6ffd-36da-a13a-bd02fe454f28.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'chandler'}]},TONIGHT IS NOT PREDICTED TO RAIN IN CHANDLER IT'S PREDICTED TO BE TWENTY FOUR DEGREES AND CLEA
83807b52-bd0b-32d0-95a3-30fbc4a5d07e,4.4539375,./data/Reminder/83807b52-bd0b-32d0-95a3-30fbc4a5d07e/83807b52-bd0b-32d0-95a3-30fbc4a5d07e.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'clean out storage closet'}]}, clean out storage closet when do you want to be reminde
460109ad-6935-3e9f-aa56-b73853a1ee8e,6.732875,./data/newmock/GrandRapids_sync/460109ad-6935-3e9f-aa56-b73853a1ee8e/460109ad-6935-3e9f-aa56-b73853a1ee8e.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'grand rapids'}]},IT'S NOT FORECAST TO RAIN IN GRAND RAPIDS TODAY AT SIX PM THE FORECAST IS TWENTY SIX DEGREES AND CLOUD
f0092070-95e2-3fd8-8d9f-302b7d834f0d,3.0858125,./data/Reminder/f0092070-95e2-3fd8-8d9f-302b7d834f0d/f0092070-95e2-3fd8-8d9f-302b7d834f0d.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'pick up my friend'}]}, my friend when do you want to be remin
